TransactionID,CustomerID,AccountID,AccountType,TransactionType,Product,Firm,Region,Manager,TransactionDate,TransactionAmount,AccountBalance,RiskScore,CreditRating,TenureMonths
180,CUST9038,ACC78178,Credit,Transfer,Credit Card,Firm C,East,Manager 1,07-03-2023,81368.86241,102758.6427,0.690350218,496,79
74,CUST2443,ACC42903,Savings,Deposit,Mutual Fund,Firm D,Central,Manager 2,31-10-2023,11071.3807,66069.31358,0.505798313,383,87
65,CUST2109,ACC45101,Savings,Payment,Savings Account,Firm D,Central,Manager 3,07-11-2023,42561.15675,71072.37736,0.832345662,841,9
22,CUST1376,ACC48303,Savings,Deposit,Home Loan,Firm D,East,Manager 2,08-11-2023,50895.5311,58273.3325,0.338000655,569,133
38,CUST5385,ACC29007,Credit,Deposit,Mutual Fund,Firm A,East,Manager 2,08-09-2023,9736.152066,39810.84106,0.373450463,818,236
89,CUST6525,ACC83269,Current,Deposit,Savings Account,Firm B,South,Manager 1,30-09-2023,36006.19906,51112.73375,0.479208858,686,158
97,CUST6038,ACC26973,Loan,Transfer,Home Loan,Firm B,North,Manager 1,24-05-2024,71932.99852,45817.50624,0.268674581,622,114
173,CUST9129,ACC20297,Credit,Payment,Home Loan,Firm C,North,Manager 2,17-02-2024,12730.92522,102199.7461,0.55795718,322,218
196,CUST5253,ACC82298,Credit,Withdrawal,Credit Card,Firm B,West,Manager 3,11-06-2024,43980.63035,123392.9155,0.503195127,458,231
115,CUST6525,ACC49422,Credit,Withdrawal,Savings Account,Firm E,South,Manager 1,18-08-2023,97390.60786,74808.55303,0.686519126,582,20
170,CUST2349,ACC13357,Credit,Transfer,Home Loan,Firm B,South,Manager 4,08-01-2024,42926.87982,128404.9613,0.564091282,686,181
133,CUST6947,ACC74631,Current,Transfer,Personal Loan,Firm E,East,Manager 4,08-06-2024,29470.86835,98478.95924,0.32039843,712,113
11,CUST5174,ACC67701,Loan,Withdrawal,Personal Loan,Firm D,East,Manager 1,30-03-2024,40994.5326,65344.79174,0.408493336,385,184
146,CUST4769,ACC34119,Savings,Transfer,Credit Card,Firm A,South,Manager 4,02-05-2024,35517.07002,47038.78881,0.533917906,574,177
179,CUST2805,ACC88516,Credit,Payment,Mutual Fund,Firm C,South,Manager 1,09-04-2023,58334.634,87066.59953,0.429675335,560,26
128,CUST9754,ACC77638,Credit,Deposit,Personal Loan,Firm A,East,Manager 2,01-04-2024,11633.41168,84914.15765,0.536142255,307,132
44,CUST4595,ACC26973,Loan,Payment,Credit Card,Firm B,Central,Manager 4,21-02-2024,5472.247124,82801.32423,0.646607401,695,72
72,CUST4346,ACC70314,Loan,Deposit,Savings Account,Firm A,South,Manager 2,28-05-2024,35699.0632,88127.16699,0.111477431,491,37
70,CUST3041,ACC32627,Current,Transfer,Home Loan,Firm C,West,Manager 3,16-06-2024,19680.0828,28875.89087,0.574492648,649,166
148,CUST6565,ACC51009,Current,Withdrawal,Personal Loan,Firm C,West,Manager 2,26-09-2023,43230.53109,97767.36564,0.437564713,664,203
144,CUST3109,ACC88252,Loan,Withdrawal,Mutual Fund,Firm C,Central,Manager 3,18-11-2023,46428.56499,48408.47466,0.534850871,333,146
37,CUST2578,ACC74631,Current,Transfer,Savings Account,Firm C,East,Manager 1,21-03-2024,26262.94893,36183.39323,0.644584808,425,195
60,CUST4346,ACC32212,Credit,Payment,Credit Card,Firm C,East,Manager 2,17-11-2023,116937.5944,98135.60805,0.317115764,801,68
39,CUST6319,ACC33287,Savings,Deposit,Home Loan,Firm B,West,Manager 3,22-08-2023,84823.87119,68745.32759,0.425209966,366,138
171,CUST5545,ACC77592,Savings,Withdrawal,Personal Loan,Firm E,North,Manager 3,08-01-2024,-6357.402234,22783.1273,0.328326035,746,120
20,CUST7855,ACC50817,Loan,Withdrawal,Personal Loan,Firm E,South,Manager 2,26-03-2023,60907.29622,81867.03599,0.184895188,636,147
117,CUST5545,ACC69323,Current,Withdrawal,Credit Card,Firm B,South,Manager 3,20-11-2023,49772.83923,72765.40119,0.516741994,770,37
60,CUST6947,ACC94907,Credit,Transfer,Personal Loan,Firm E,North,Manager 3,02-01-2023,46038.71234,56709.94748,0.508953375,368,235
195,CUST3131,ACC23736,Credit,Transfer,Credit Card,Firm A,West,Manager 3,02-05-2024,55676.31165,-9894.658427,1.077844166,601,158
123,CUST8250,ACC16241,Current,Withdrawal,Home Loan,Firm C,South,Manager 2,06-11-2023,42899.98986,41236.95385,0.660725176,558,21
58,CUST3015,ACC28292,Current,Deposit,Credit Card,Firm B,Central,Manager 1,21-04-2024,12416.04732,69752.32456,0.369973665,849,171
6,CUST3378,ACC11188,Loan,Deposit,Home Loan,Firm A,East,Manager 2,04-05-2023,45748.34156,113773.1171,-0.155393617,538,181
17,CUST1376,ACC11285,Loan,Transfer,Credit Card,Firm D,East,Manager 1,20-01-2024,7884.431181,132959.5667,0.361196845,769,203
89,CUST5351,ACC51009,Credit,Payment,Home Loan,Firm B,South,Manager 2,12-03-2024,83250.2246,60285.42667,0.974081138,441,136
62,CUST8279,ACC51593,Credit,Payment,Personal Loan,Firm A,Central,Manager 4,26-07-2023,60335.3013,70337.53282,0.653729641,513,18
78,CUST4595,ACC15228,Loan,Transfer,Home Loan,Firm C,South,Manager 4,19-03-2024,43528.91147,132455.7192,0.424667286,450,33
128,CUST2539,ACC23736,Loan,Deposit,Personal Loan,Firm A,West,Manager 1,26-04-2023,21687.60926,66438.45064,0.688130515,643,48
55,CUST7028,ACC71938,Loan,Deposit,Savings Account,Firm C,Central,Manager 4,04-08-2023,62715.18663,112638.9742,0.218292167,354,85
135,CUST6937,ACC48501,Credit,Deposit,Credit Card,Firm B,East,Manager 1,30-01-2023,58210.30555,88565.28259,0.39637097,679,151
75,CUST3041,ACC19178,Loan,Deposit,Mutual Fund,Firm B,North,Manager 4,04-10-2023,64100.78213,-1541.176812,0.523371985,479,79
16,CUST4373,ACC26940,Savings,Withdrawal,Mutual Fund,Firm B,Central,Manager 2,22-05-2024,29709.73385,84243.52807,0.610276172,793,183
47,CUST1840,ACC61926,Credit,Payment,Personal Loan,Firm B,West,Manager 4,16-03-2023,82500.59801,21846.04904,0.384714737,388,111
50,CUST3059,ACC25132,Credit,Withdrawal,Personal Loan,Firm A,East,Manager 3,14-02-2023,62403.52705,76653.33121,0.500766456,609,218
54,CUST1609,ACC80131,Savings,Withdrawal,Credit Card,Firm A,West,Manager 3,29-01-2024,80447.37445,119937.1163,0.508086415,777,104
115,CUST5574,ACC81631,Current,Withdrawal,Mutual Fund,Firm C,West,Manager 3,27-05-2024,4851.04513,48738.40336,0.107090353,675,200
170,CUST4769,ACC87006,Credit,Deposit,Personal Loan,Firm A,East,Manager 1,09-12-2023,41980.98427,74287.06868,0.733219807,427,67
158,CUST7887,ACC28295,Current,Payment,Home Loan,Firm D,East,Manager 3,19-09-2023,22461.92216,65020.25745,0.229619188,756,197
169,CUST3315,ACC88516,Credit,Deposit,Credit Card,Firm E,North,Manager 1,12-01-2024,66515.28969,71313.36863,0.420509841,728,161
45,CUST9754,ACC29007,Savings,Deposit,Mutual Fund,Firm C,South,Manager 3,04-10-2023,3517.376018,107935.7992,0.181495516,595,52
180,CUST2626,ACC62809,Loan,Payment,Mutual Fund,Firm A,West,Manager 1,04-10-2023,34979.06245,105276.0674,0.953826279,351,108
100,CUST5385,ACC36079,Loan,Payment,Home Loan,Firm E,Central,Manager 4,20-01-2024,28560.6976,94563.2096,0.806058017,357,165
168,CUST2188,ACC78589,Loan,Payment,Home Loan,Firm B,Central,Manager 2,04-08-2023,64113.16104,4141.037278,0.705128418,791,175
151,CUST5610,ACC49180,Current,Deposit,Savings Account,Firm C,South,Manager 1,04-01-2024,14068.56983,109660.1239,0.299614637,455,222
85,CUST1776,ACC12334,Loan,Deposit,Credit Card,Firm C,Central,Manager 2,12-01-2023,75577.44016,47448.59419,0.517124661,555,146
103,CUST3131,ACC23736,Loan,Payment,Home Loan,Firm A,South,Manager 1,04-01-2024,56545.33514,25853.5639,0.411348558,709,84
162,CUST7933,ACC89098,Credit,Deposit,Personal Loan,Firm D,South,Manager 2,13-02-2024,83236.80883,98020.04879,0.532165232,462,55
120,CUST9731,ACC77533,Loan,Transfer,Mutual Fund,Firm B,South,Manager 3,19-10-2023,35322.76158,69258.76741,0.268544524,406,136
184,CUST3762,ACC31539,Credit,Withdrawal,Credit Card,Firm D,East,Manager 4,13-01-2023,75987.2194,7294.109875,0.495173843,342,176
112,CUST9038,ACC64022,Current,Deposit,Mutual Fund,Firm D,North,Manager 3,08-01-2023,76867.25263,95416.19114,0.610944287,401,9
70,CUST1569,ACC49774,Savings,Deposit,Personal Loan,Firm D,North,Manager 3,12-01-2024,20850.80983,17888.34355,0.006150915,463,156
17,CUST5558,ACC99409,Current,Deposit,Home Loan,Firm D,North,Manager 3,04-05-2023,39893.63471,111513.1682,0.489751973,311,81
91,CUST9129,ACC51200,Savings,Payment,Credit Card,Firm E,Central,Manager 4,05-02-2024,20857.58237,114724.3287,0.867071958,645,180
17,CUST5920,ACC34821,Savings,Transfer,Personal Loan,Firm A,West,Manager 1,12-05-2023,73410.25477,43559.7153,0.145562277,336,49
82,CUST5351,ACC23736,Credit,Payment,Savings Account,Firm B,South,Manager 2,17-01-2023,37512.40681,110907.9726,0.566326523,597,176
85,CUST3762,ACC12182,Loan,Deposit,Savings Account,Firm E,West,Manager 2,11-09-2023,28082.28269,80803.86237,0.691628149,708,67
9,CUST5705,ACC39161,Savings,Payment,Home Loan,Firm B,West,Manager 1,23-02-2023,73229.15132,30622.23916,0.296127709,598,156
181,CUST1888,ACC64785,Current,Payment,Savings Account,Firm A,East,Manager 3,26-03-2023,65328.82246,34146.72798,0.262063536,521,69
111,CUST3153,ACC82926,Current,Transfer,Personal Loan,Firm A,West,Manager 3,12-05-2023,57648.73566,86187.21255,0.744970884,703,232
136,CUST2067,ACC47099,Current,Withdrawal,Personal Loan,Firm E,North,Manager 2,18-08-2023,87015.98898,103308.7707,0.534126415,726,150
135,CUST5920,ACC12334,Savings,Withdrawal,Personal Loan,Firm A,North,Manager 3,22-03-2024,42566.45859,52392.23479,0.551197747,723,39
109,CUST9066,ACC26940,Loan,Deposit,Savings Account,Firm E,Central,Manager 1,20-11-2023,99913.09007,118753.7953,0.242971212,538,193
159,CUST4402,ACC24880,Credit,Transfer,Personal Loan,Firm D,South,Manager 3,17-11-2023,43666.80479,33707.88181,0.679459377,501,94
24,CUST5609,ACC39529,Credit,Withdrawal,Personal Loan,Firm D,South,Manager 1,20-11-2023,47568.74413,81281.90657,0.35537905,732,62
22,CUST6937,ACC71388,Loan,Payment,Home Loan,Firm D,West,Manager 3,26-10-2023,108157.2095,67464.15229,0.135855121,510,27
149,CUST5174,ACC94242,Current,Payment,Mutual Fund,Firm D,Central,Manager 3,19-03-2024,34393.72013,94796.0901,0.522577657,316,63
157,CUST4241,ACC11837,Credit,Withdrawal,Savings Account,Firm C,West,Manager 3,23-04-2023,37383.95543,37839.88973,0.471181322,843,94
49,CUST9666,ACC17688,Credit,Withdrawal,Personal Loan,Firm B,West,Manager 4,06-08-2023,91763.44223,39267.51672,0.293222626,405,55
54,CUST5428,ACC90887,Current,Payment,Credit Card,Firm A,West,Manager 1,11-04-2023,14829.17035,74636.06738,0.131580785,362,99
194,CUST9962,ACC46655,Credit,Transfer,Home Loan,Firm D,West,Manager 1,15-04-2024,-2857.341192,83922.76714,0.360492339,346,177
50,CUST8772,ACC74631,Loan,Deposit,Mutual Fund,Firm D,East,Manager 3,26-07-2023,79207.37998,12485.22186,0.350975363,429,18
111,CUST7459,ACC31902,Current,Deposit,Mutual Fund,Firm D,West,Manager 1,10-12-2023,74307.56277,54072.42266,0.62445206,633,237
171,CUST3015,ACC57700,Credit,Transfer,Credit Card,Firm A,East,Manager 2,25-11-2023,65551.89798,98012.93447,0.55948936,313,207
153,CUST8318,ACC31539,Credit,Withdrawal,Home Loan,Firm B,South,Manager 1,07-06-2024,106179.723,81776.66172,0.215623335,662,197
127,CUST5174,ACC24070,Savings,Transfer,Home Loan,Firm C,North,Manager 3,21-02-2023,57225.35244,59037.48264,0.167200683,677,28
157,CUST1888,ACC48303,Loan,Transfer,Home Loan,Firm C,West,Manager 2,11-06-2024,84491.73441,102260.8672,0.629629274,794,84
28,CUST1888,ACC89098,Current,Deposit,Credit Card,Firm C,South,Manager 2,02-05-2024,66846.50689,78699.48558,0.479699171,336,49
15,CUST1840,ACC70741,Credit,Transfer,Mutual Fund,Firm E,East,Manager 4,18-03-2023,56285.22983,47000.34744,0.967175713,624,42
46,CUST7173,ACC66086,Credit,Withdrawal,Savings Account,Firm D,West,Manager 3,18-03-2023,114659.693,108696.6632,0.886269949,387,65
180,CUST4402,ACC89098,Current,Withdrawal,Personal Loan,Firm C,East,Manager 1,16-08-2023,63489.69572,79549.24751,0.826054021,402,197
130,CUST6210,ACC99409,Loan,Withdrawal,Credit Card,Firm A,West,Manager 4,04-10-2023,72113.20207,84398.32897,0.256900902,687,127
44,CUST9754,ACC15359,Loan,Payment,Credit Card,Firm C,East,Manager 1,06-02-2024,37486.50475,89483.94718,0.335464164,749,154
126,CUST4780,ACC28292,Credit,Payment,Personal Loan,Firm D,South,Manager 1,25-07-2023,-7628.914828,90169.7712,0.297896546,828,20
142,CUST4201,ACC83269,Current,Deposit,Personal Loan,Firm E,North,Manager 4,10-01-2023,78431.71026,46695.42222,0.382015315,726,106
166,CUST6776,ACC88449,Savings,Withdrawal,Personal Loan,Firm A,West,Manager 4,06-01-2023,40347.4422,106460.0593,0.657064652,584,15
31,CUST5912,ACC82926,Loan,Withdrawal,Mutual Fund,Firm B,North,Manager 2,05-02-2023,81309.71587,25406.12932,0.63669207,772,173
21,CUST1749,ACC78589,Savings,Payment,Mutual Fund,Firm D,East,Manager 4,24-12-2023,1513.898363,96454.26726,0.530046737,396,44
180,CUST2427,ACC45521,Loan,Payment,Home Loan,Firm E,West,Manager 4,29-01-2024,48673.39689,88485.59227,0.4586314,778,92
117,CUST6776,ACC18177,Credit,Withdrawal,Personal Loan,Firm E,East,Manager 3,21-04-2024,48868.57262,49600.45705,0.602522554,328,129
14,CUST9066,ACC90887,Savings,Withdrawal,Personal Loan,Firm D,South,Manager 3,17-04-2023,75422.68798,89720.90886,0.073228761,628,114
96,CUST1888,ACC45968,Savings,Deposit,Mutual Fund,Firm A,North,Manager 1,03-04-2023,22061.4212,80610.27257,0.699777252,396,123
76,CUST7481,ACC11837,Credit,Withdrawal,Mutual Fund,Firm D,East,Manager 4,08-05-2023,35608.09975,91561.57148,0.396133542,365,203
102,CUST3609,ACC34431,Loan,Payment,Home Loan,Firm E,Central,Manager 2,11-06-2024,52516.73387,78811.90779,0.052259717,473,189
178,CUST6350,ACC58667,Loan,Withdrawal,Savings Account,Firm B,North,Manager 4,12-03-2024,24242.14262,138390.6734,0.569769385,345,227
116,CUST3449,ACC13357,Savings,Payment,Personal Loan,Firm C,South,Manager 3,30-04-2023,112214.6208,101513.5115,0.561677088,616,214
101,CUST9079,ACC83581,Credit,Deposit,Home Loan,Firm D,Central,Manager 1,09-01-2023,39304.24834,130721.1225,0.283442826,503,137
156,CUST4769,ACC45521,Loan,Transfer,Credit Card,Firm E,East,Manager 3,22-06-2024,34840.93064,83383.46119,0.931341648,457,209
137,CUST6391,ACC13357,Loan,Deposit,Credit Card,Firm C,West,Manager 3,26-05-2023,51877.36617,45325.44996,0.865180842,772,171
48,CUST8266,ACC65545,Savings,Transfer,Home Loan,Firm A,South,Manager 3,26-02-2023,12528.8444,68440.03966,0.124852741,390,143
119,CUST8288,ACC49364,Loan,Withdrawal,Home Loan,Firm D,North,Manager 1,10-06-2023,88456.98879,71408.7144,0.770502812,646,127
64,CUST3378,ACC77638,Credit,Payment,Mutual Fund,Firm D,East,Manager 1,02-05-2024,5012.728127,54197.75482,0.37962624,350,206
15,CUST1776,ACC28154,Savings,Payment,Personal Loan,Firm D,East,Manager 3,06-01-2023,51263.0969,53423.00545,0.281745196,719,103
57,CUST1840,ACC76699,Credit,Transfer,Mutual Fund,Firm D,North,Manager 1,20-11-2023,50857.87767,92803.18528,0.425113572,480,143
172,CUST8529,ACC76549,Current,Deposit,Mutual Fund,Firm E,West,Manager 3,08-06-2024,57093.67427,35920.28989,0.450234466,440,70
83,CUST6082,ACC49774,Credit,Deposit,Savings Account,Firm C,South,Manager 3,01-06-2023,46850.13898,66712.88417,0.301349802,656,109
182,CUST8028,ACC45951,Loan,Deposit,Home Loan,Firm B,West,Manager 1,26-05-2023,43404.62765,63733.37244,0.657024532,485,12
175,CUST7255,ACC87006,Credit,Deposit,Credit Card,Firm D,West,Manager 1,24-09-2023,26695.81186,74227.59513,0.657453851,487,54
12,CUST6565,ACC26026,Current,Payment,Credit Card,Firm B,Central,Manager 1,20-01-2024,53397.96349,70720.01573,0.421701771,402,14
143,CUST9209,ACC39500,Current,Transfer,Credit Card,Firm B,West,Manager 1,19-07-2023,42099.61969,98515.31583,0.323928253,764,115
108,CUST8772,ACC22255,Loan,Payment,Mutual Fund,Firm B,West,Manager 2,10-09-2023,19217.85991,78383.54635,0.707341135,703,155
34,CUST9666,ACC95774,Credit,Deposit,Savings Account,Firm C,East,Manager 4,26-04-2023,67462.61628,118966.7223,0.257684942,649,122
56,CUST1042,ACC39482,Loan,Transfer,Mutual Fund,Firm B,South,Manager 1,06-07-2023,23647.58317,55464.98117,0.159094872,337,19
170,CUST1497,ACC39500,Credit,Withdrawal,Mutual Fund,Firm D,Central,Manager 1,06-03-2023,-10305.1328,72152.99075,0.494974679,793,14
61,CUST1644,ACC41829,Credit,Deposit,Home Loan,Firm D,West,Manager 4,16-02-2023,73960.93299,87829.96177,0.665015966,442,99
23,CUST9683,ACC46655,Savings,Transfer,Home Loan,Firm A,North,Manager 1,02-01-2023,39432.04398,123075.8159,0.473730333,804,175
67,CUST1644,ACC77592,Credit,Payment,Savings Account,Firm D,East,Manager 1,18-02-2024,73069.67342,81938.36134,0.466510944,640,96
196,CUST8155,ACC29231,Credit,Payment,Personal Loan,Firm A,North,Manager 1,16-03-2023,60130.49523,72169.63429,0.496056674,653,180
182,CUST2443,ACC16664,Savings,Transfer,Personal Loan,Firm C,North,Manager 2,03-10-2023,30757.0992,123601.0819,0.959293002,437,180
25,CUST4258,ACC99549,Loan,Transfer,Mutual Fund,Firm E,West,Manager 2,26-10-2023,20821.32836,60948.05745,0.552694166,767,47
126,CUST3378,ACC99117,Current,Deposit,Personal Loan,Firm C,West,Manager 2,18-11-2023,83703.81396,53241.04772,0.204709211,588,47
160,CUST6330,ACC15228,Savings,Withdrawal,Mutual Fund,Firm A,South,Manager 2,06-02-2024,79529.05133,87092.2406,0.329116963,332,203
102,CUST6947,ACC58667,Savings,Payment,Home Loan,Firm B,North,Manager 4,31-10-2023,109993.4196,-9369.803555,0.496541034,751,125
147,CUST7388,ACC57516,Savings,Deposit,Personal Loan,Firm B,Central,Manager 3,04-02-2023,64065.82103,61375.18225,0.953402596,595,159
62,CUST2412,ACC77533,Credit,Payment,Home Loan,Firm C,West,Manager 1,23-03-2024,18582.57776,-4284.92694,0.205000446,532,215
81,CUST8660,ACC65545,Current,Payment,Credit Card,Firm B,Central,Manager 4,15-01-2023,6343.458585,98823.14138,0.446407198,487,83
34,CUST1738,ACC52131,Loan,Transfer,Mutual Fund,Firm E,North,Manager 3,20-04-2024,92190.39116,72382.45226,0.504311481,661,133
83,CUST6735,ACC25811,Loan,Deposit,Personal Loan,Firm D,East,Manager 3,14-02-2023,45709.42234,69140.34571,0.749747099,478,87
99,CUST6937,ACC80131,Loan,Deposit,Credit Card,Firm A,North,Manager 2,26-04-2023,2337.648637,87091.56814,0.621738807,446,211
121,CUST8660,ACC29356,Credit,Transfer,Home Loan,Firm B,Central,Manager 2,12-03-2024,18516.58546,72318.16005,0.394558986,361,44
54,CUST5609,ACC21264,Loan,Withdrawal,Mutual Fund,Firm A,South,Manager 3,05-02-2023,58077.64916,95086.67085,0.547077185,696,230
136,CUST2109,ACC53865,Loan,Transfer,Home Loan,Firm C,Central,Manager 3,11-05-2023,78377.00882,110608.4376,0.128310624,795,130
152,CUST8028,ACC49422,Credit,Payment,Savings Account,Firm D,West,Manager 3,10-09-2023,17982.74527,86301.82697,0.610711891,537,73
26,CUST3041,ACC69323,Credit,Deposit,Personal Loan,Firm C,North,Manager 1,26-10-2023,66374.9432,77058.01803,0.71454953,646,206
33,CUST1042,ACC51200,Savings,Payment,Personal Loan,Firm B,West,Manager 4,14-04-2023,98995.6715,89571.64949,0.511413046,408,27
179,CUST5558,ACC38559,Loan,Deposit,Savings Account,Firm E,Central,Manager 1,01-04-2024,85004.78217,122378.0873,0.453738911,597,204
173,CUST4595,ACC19156,Credit,Transfer,Home Loan,Firm A,East,Manager 4,20-04-2024,76785.65703,78307.99875,0.330996225,481,114
55,CUST9528,ACC39544,Credit,Withdrawal,Home Loan,Firm E,East,Manager 2,02-03-2024,47661.89866,62713.48411,0.370351137,564,178
60,CUST1547,ACC57597,Credit,Withdrawal,Mutual Fund,Firm C,East,Manager 1,31-10-2023,43262.78723,82313.96279,0.590903803,369,158
50,CUST9683,ACC26956,Loan,Transfer,Mutual Fund,Firm A,West,Manager 3,23-03-2024,15603.45212,49126.09978,0.348047341,344,119
114,CUST1609,ACC71938,Credit,Withdrawal,Credit Card,Firm C,East,Manager 3,19-09-2023,8739.196914,32057.77513,0.467709486,406,208
84,CUST1555,ACC83269,Credit,Withdrawal,Personal Loan,Firm C,Central,Manager 3,17-06-2023,54056.97365,74038.73356,0.38487235,675,153
82,CUST2716,ACC25811,Loan,Withdrawal,Home Loan,Firm E,East,Manager 4,22-08-2023,19450.36695,82502.84111,0.657171817,749,89
88,CUST7098,ACC78178,Loan,Withdrawal,Savings Account,Firm D,East,Manager 2,24-12-2023,34003.52696,34852.82286,0.437778214,644,164
101,CUST7887,ACC71426,Loan,Transfer,Mutual Fund,Firm B,West,Manager 2,22-06-2024,446.6165945,19017.0591,0.549108652,418,192
62,CUST1555,ACC28295,Savings,Transfer,Personal Loan,Firm D,North,Manager 2,26-09-2023,37415.67416,75427.07339,0.45761225,329,144
45,CUST1776,ACC18177,Savings,Deposit,Home Loan,Firm A,West,Manager 3,21-02-2023,80393.97286,74876.68205,0.354535983,815,142
98,CUST7173,ACC32890,Current,Withdrawal,Savings Account,Firm A,West,Manager 1,26-02-2023,54900.30674,62079.11119,0.372044036,340,132
117,CUST6210,ACC28305,Credit,Payment,Mutual Fund,Firm E,East,Manager 1,24-05-2024,28376.64738,38030.9506,0.209883633,715,91
139,CUST3725,ACC88286,Savings,Payment,Home Loan,Firm C,East,Manager 3,15-04-2024,42187.63727,73214.30302,0.399674678,732,81
50,CUST7345,ACC94907,Loan,Deposit,Personal Loan,Firm A,North,Manager 4,24-09-2023,31950.8392,54914.04808,0.211978753,534,34
48,CUST9754,ACC34119,Current,Payment,Savings Account,Firm D,East,Manager 3,22-03-2024,35325.57765,93010.69263,0.448971695,525,199
97,CUST9420,ACC22255,Savings,Payment,Credit Card,Firm B,North,Manager 4,19-10-2023,47259.40995,120285.5511,0.506260219,520,63
198,CUST9731,ACC40939,Savings,Payment,Credit Card,Firm B,East,Manager 4,26-05-2023,108951.5417,42485.26571,0.637316858,737,27
69,CUST4669,ACC31902,Savings,Deposit,Credit Card,Firm E,South,Manager 3,19-04-2023,130149.3799,51092.98942,0.878365307,748,127
169,CUST3810,ACC10117,Loan,Deposit,Home Loan,Firm B,East,Manager 4,14-03-2024,11366.36239,79334.2675,0.371512948,697,218
161,CUST2109,ACC55331,Savings,Withdrawal,Personal Loan,Firm C,South,Manager 3,09-12-2023,8560.712363,90004.92015,0.69183888,659,223
68,CUST8390,ACC88252,Loan,Transfer,Savings Account,Firm E,East,Manager 4,26-04-2023,62939.38071,68773.2037,0.125209318,715,94
88,CUST2188,ACC42467,Credit,Withdrawal,Home Loan,Firm E,East,Manager 4,12-01-2023,76944.72914,107009.5789,0.425572405,664,224
195,CUST5121,ACC33287,Loan,Deposit,Personal Loan,Firm D,Central,Manager 1,16-08-2023,69752.54851,-37293.60025,0.712260764,730,202
63,CUST4438,ACC76699,Loan,Withdrawal,Savings Account,Firm D,West,Manager 3,04-05-2023,30922.08528,109402.9482,0.601777654,540,86
73,CUST9843,ACC60432,Loan,Payment,Mutual Fund,Firm C,East,Manager 4,17-01-2024,25687.70838,57351.26042,0.506181009,366,89
109,CUST1913,ACC83005,Savings,Deposit,Savings Account,Firm E,West,Manager 3,04-05-2024,94843.58251,36699.60024,0.690912449,699,64
8,CUST9528,ACC80131,Loan,Transfer,Home Loan,Firm D,South,Manager 4,21-01-2023,63709.47894,25062.00602,-0.000781893,324,232
14,CUST6350,ACC55729,Savings,Payment,Personal Loan,Firm B,North,Manager 2,26-03-2023,30196.95972,90639.76203,0.25999707,329,12
119,CUST7120,ACC57516,Loan,Withdrawal,Savings Account,Firm C,Central,Manager 1,14-07-2023,22144.38681,91802.42693,0.334610413,350,41
28,CUST5609,ACC40952,Savings,Deposit,Savings Account,Firm D,West,Manager 4,19-06-2023,36348.96945,132939.5777,0.812748644,571,239
9,CUST4769,ACC57516,Loan,Transfer,Mutual Fund,Firm A,West,Manager 1,09-01-2023,61931.41039,65808.57213,0.33469983,369,44
179,CUST5574,ACC91220,Credit,Withdrawal,Mutual Fund,Firm C,South,Manager 2,21-05-2023,100228.9327,75252.76701,0.180185374,622,173
144,CUST6525,ACC57597,Credit,Withdrawal,Mutual Fund,Firm A,East,Manager 3,12-03-2024,65675.16068,61615.35158,0.265237013,678,222
1,CUST8250,ACC64022,Savings,Transfer,Home Loan,Firm D,South,Manager 1,10-01-2023,15894.3895,63867.60161,0.524646459,534,118
25,CUST4461,ACC57516,Savings,Deposit,Home Loan,Firm B,East,Manager 1,07-03-2023,55852.17639,75913.89607,0.372151781,334,104
189,CUST1768,ACC28292,Savings,Withdrawal,Personal Loan,Firm C,East,Manager 1,04-02-2024,33302.06593,41455.02308,0.581711387,475,156
8,CUST3015,ACC74656,Current,Payment,Mutual Fund,Firm D,West,Manager 2,13-03-2023,65461.85067,112234.454,0.641750783,793,79
176,CUST7173,ACC49774,Current,Withdrawal,Personal Loan,Firm E,West,Manager 2,21-06-2024,49810.59666,128768.0723,0.528388465,848,125
104,CUST5912,ACC78581,Loan,Transfer,Mutual Fund,Firm D,North,Manager 2,21-04-2024,48810.95375,31021.66996,0.442065977,672,142
62,CUST4360,ACC41829,Savings,Payment,Credit Card,Firm A,South,Manager 2,04-08-2023,16980.58672,115785.9971,0.756053189,491,214
62,CUST6549,ACC34119,Current,Deposit,Savings Account,Firm D,West,Manager 3,29-11-2023,66165.36577,76612.30548,0.524411235,638,57
71,CUST2464,ACC49422,Savings,Deposit,Personal Loan,Firm A,Central,Manager 4,10-03-2023,58305.63405,65300.88503,0.404551256,755,213
88,CUST9216,ACC50817,Savings,Transfer,Mutual Fund,Firm E,West,Manager 4,17-08-2023,62540.67289,81351.24029,0.322537654,516,116
172,CUST3059,ACC45907,Current,Transfer,Credit Card,Firm B,North,Manager 1,19-04-2023,37151.02853,49881.85269,0.341215423,508,14
182,CUST3315,ACC18057,Current,Transfer,Mutual Fund,Firm D,South,Manager 2,22-08-2023,95085.49191,49099.26091,0.338703926,830,118
152,CUST9754,ACC83581,Credit,Payment,Savings Account,Firm B,North,Manager 4,09-02-2024,32893.14291,91895.02715,0.366114556,807,121
109,CUST6937,ACC49774,Savings,Deposit,Credit Card,Firm E,West,Manager 2,24-12-2023,31528.02618,-12788.35883,0.521741994,667,64
126,CUST1467,ACC52131,Loan,Transfer,Savings Account,Firm D,Central,Manager 2,18-11-2023,55679.71054,147854.58,0.794659647,595,208
